OLD WEATHER – USS JEANNETTE   ,,,,,,,,
,,,,,,,,
Ship date, Ship time of log entry,Ship time of Lt Chipp's notebook entry,Location,Lat decimal,Lon decimal,Log Comment,Log book page url,Lt Chipp's notebook
1881-01-23,"03:00                      
06:00                        
20:50               ","03:00                      
06:00
07:00
18:00
19:00
20:00                        
20:50
21:00
00:00               ",,74.1,173.5,"At 3am an auroral arch from S.E. to S.W. 10° in altitude, and also broken curtain and irregular streaks and patches from W.N.W. around by north to S.E. 10° to 15° in altitude, at 6am arch from S.E. to S.W. 10° in altitude, with streaks and patches in E. and W. direction from arch to zenith. 
About 9pm there was a remarkable auroral display which is described by Lieut. Chipp as follows: ""At about 8.50pm there were 3 auroral curtains extending in arches from a mass of green and yellow light near the N.W. horizon to near the east horizon. The upper arch was about 60° and the others about 45° and 30° respectively. The highest arch was the most brilliant. The general color was a bright yellow. Suddenly a brown-red color flashed across from N.W. to E., and the curtains were violently agitated. Luminous rays formed, darting across the curtains with variable lengths. Meanwhile the curtains undulated violently with short quick waves from N.W. to E., and at the same time would change their altitudes up and down about 5°, keeping about the same space apart. The darting of rays and rapid undulations, gave the arches the appearance of torrents of light rushing from N.W. to E. The lower parts of the curtains were cherry-red, next green, while the greater part was of a bright yellow. The cherry-red rays from the bases of the curtains flashing in with rays of green and yellow caused many colors to be seen, so that the lower halves of the curtains looked not unlike irregular rainbows violently agitated. During this display the north end of the galvanometer needles connected in the cabin was deflected 20° E. (not an unusual amount) having been 10° east at 8pm and again at 9.10pm when the great brilliancy had ceased."" 
Another description, by Lieut. DeLong is as follows: ""At 9pm from the N.W. horizon there projected upward a curving column of brilliant green and reddish-pink light in violent movement (resembling the movement but far exceeding the brightness of a flame shooting from a Castan signal light) which, while undergoing twistings and undulations every half second spread out at an altitude of 10° above the horizon into 3 magnificent curtain arches spanning the sky at altitudes of 35° 40° and 45° respectively and extending to the eastern horizon. These arches were in a state of violent agitation, flashing, trembling and pulsating every half second while receiving and passing along repeated changes from the supplying column. The upper portion of each curtain was of the usual greenish-white color, the middle portion was of a vivid pale green; and the under portion consisted of an exceedingly delicate pink fringe which trembled and quivered without rest. Numerous bands above and beneath the arch showed the pulsations of colored lights also but to no very marked extent. In about 15 minutes the supply seemed to diminish in the column and the lights to grow faint. The arches and bands then rose, massing at the zenith in an arch 10° in width while some of the pulsations were repeated, but backward, as if returning to their source, and the broad arch separated into several narrower ones, loops, and coronas, leaving the sky in a state of general illumination.""   
",http://oldweather.s3.amazonaws.com/ow3/final/USS%20Jeannette/vol003of004/vol003_189_1.jpg,"At 3 AM auroral arch from S.E. to S.W. 10° altitude. Broken curtain and irregular streaks and patches from W.N.W around by N to S.E. Altitude from 10° to 15°.  
At 6 AM Auroral arch from S.E. to S.W. 10° in altitude. Streaks and patches in E and W direction from arch to zenith. 
At 7 AM An aurora.   
At 6 PM, 7 PM and 8 PM An aurora.    

 ""At about 8.50 PM there were 3 auroral curtains extending in arches from a mass of green and yellow light near the N.W. horizon to near the E horizon. The upper arch was at about 60° altitude and the others at 45° and 30° respectively. The highest arch was the most brilliant. The general color was a bright yellow. Suddenly a brown-red color flashed across from N.W. to E., and the curtains were violently agitated. Luminous rays formed, darting across the curtains with variable lengths. Meanwhile the curtains undulated violently in short quick waves from N.W. to E., and at the same time would change their altitudes up and down about 5°, keeping about the same space apart. The darting of rays and rapid undulations, gave the arches the appearance of torrents of light rushing from N.W. to E. The lower parts of the curtains were cherry-red, next green, while the greater part was of a bright yellow. The cherry-red from the bases of the curtains flashing in with the rays of green and yellow caused many colors to be seen, so that the lower halves of the curtains looked not unlike irregular rainbows violently agitated.""   

""At 9pm there was a remarkable auroral display. From N.W. horizon there projected upward a curling column of brilliant green and reddish-pink light in violent movement (resembling the movement but far exceeding the brightness of a flame shooting from a Castan signal light) which, while undergoing twistings and undulations every half second spread out at an altitude of 10° above the horizon into three magnificent curtain arches spanning the sky at altitudes of 35° 40° and 45° respectively and extending to the eastern horizon. These arches were in a state of violent agitation, flashing, trembling and pulsating every half second while receiving and passing along repeated charges from the supplying column. The upper portion of each curtain was of the usual greenish-white color, the middle portion was of a vivid pale green; and the under portion consisted of an exceedingly delicate pink fringe which trembled and quivered without rest. Numerous bands above and beneath the arch showed the pulsations of colored lights also but to no very marked extent. In about fifteen minutes the supply seemed to diminish in the column and the light to grow fainter. The arches and bands then rose, massing at the zenith into a broad arch of 10° from E to W . Some of the pulsations were repeated, but backward, as if returning to their source, and the broad arch then separated into several narrower ones, loops, and coronas, leaving the sky in a state of general illumination.""   

“At Midnight the auroral display was all S of the zenith between N.W. and S.E. and in broken arches and segments of curtains between 10° and 45° in altitude. A faint pink and green tinge would show occasionally, but the whole affair looked ended and completed.” "
1881-01-24,"06:00                        
21:00           ","06:00 
19:00
20:00                       
21:00
22:00           ",,74.2,173.4,At 6am faint arch from E.N.E. to N.W. 20° in alt. with patches and streaks from E. to S.W. between 30° and 5°. At 9pm irregular arch N.W. to E. 45° in altitude. ,http://oldweather.s3.amazonaws.com/ow3/final/USS%20Jeannette/vol003of004/vol003_190_1.jpg,"At 6 AM Faint irregular arch  E.N.E. to N.W. 20° in alt.   
Patches and streaks of auroral light from E. to S.W. between 30° and 5° in altitude.   
At 7 PM, 8 PM, 9 PM and 10 PM auroral light visible.   
At 9 PM “Irregular arch N.W. to E. 45° in altitude.”"
1881-01-25,,,,74.2,173.3,,,
1881-01-26,,,,74.2,173.3,,,
1881-01-27,18:00 to 00:00,"18:00
21:00
00:00",,74.3,173.2,From 6pm to midnight auroral streaks resembling cirro-stratus clouds were to be seen to the N'd. ,http://oldweather.s3.amazonaws.com/ow3/final/USS%20Jeannette/vol003of004/vol003_193_1.jpg,"At 6 PM, 9 PM and Midnight “Aurora streaks to the Nd.”"
1881-01-28,00:00,00:00,,74.3,173.2,At midnight there were auroral streaks in all directions at a general altitude of 10° above the horizon. ,http://oldweather.s3.amazonaws.com/ow3/final/USS%20Jeannette/vol003of004/vol003_194_1.jpg,"At Midnight, “Faint auroral streaks about 10° above horizon in all directions.” "
1881-01-29,00:00,00:00,,74.4,173.1,At midnight auroral patch in E.N.E. ,http://oldweather.s3.amazonaws.com/ow3/final/USS%20Jeannette/vol003of004/vol003_195_1.jpg,At Midnight “Auroral patch E.N.E clouds.”
1881-01-30,,,,74.4,173.0,,,
1881-01-31,,,,74.5,172.8,,,
1881-02-01,"03:00                        
06:00                        
21:00                        
00:00","03:00                       
06:00
19:00                        
20:00                        
21:00                        
00:00",,74.6,172.7,"At 3am streaks of aurora through zenith in E.S.E. and W.N.W. directions; at 6am patches of auroral light at from 10° to 30° in alt. At noon a bright red glare showed the proximity of the Sun to our horizon. At 3pm the Moon, Jupiter, Saturn, Venus and Aldebaran only were visible. At 9pm auroral patch E.N.E. 5° in alt; and at midnight a faint auroral arch from S.E. to N.W. 60° above southern horizon. ",http://oldweather.s3.amazonaws.com/ow3/final/USS%20Jeannette/vol003of004/vol003_198_1.jpg,"At 3 AM an aurora.  
At 6 AM Patches of aurora  light from 10° to 30° altitude.  
At 7 PM and 8 PM Aurora in the N.E.    
At 9 PM “Auroral patches E.N.E 5° in altitude.”   
At Midnight, “Faint arch S.E. to N.W. 60° in altitude S.”"
1881-02-02,,,,74.6,172.5,,,
1881-02-03,,,,74.7,172.3,,,
1881-02-04,00:00,00:00,,74.7,172.2,At midnight faint auroral arch from N.W. to E.N.E. through zenith. ,http://oldweather.s3.amazonaws.com/ow3/final/USS%20Jeannette/vol003of004/vol003_201_1.jpg,At Midnight “Faint arch from N.W. to E.N.E.”
1881-02-05,"06:00                        
21:00                       ","06:00
19:00
20:00                        
21:00                       ",,74.8,172.1,At 6am bright auroral arch from E.S.E. to west 10° in altitude: at 9pm faint spiral curtain from N.W. to E. through zenith.,http://oldweather.s3.amazonaws.com/ow3/final/USS%20Jeannette/vol003of004/vol003_202_1.jpg,"Sunrise 10.23
Sunset 1.27

At 6 AM Faint auroral arch E.S.E. to W. 
At 7 and 8 PM An aurora.  
At 9 PM “Faint spiral curtain N.W. to E through zenith.” "
1881-02-06,"18:00                         
21:00                         
00:00","18:00                         
21:00                         
00:00",,74.8,171.9,At 6pm bright spiral arch from N.W. to E.N.E. 60° above northern horizon; at 9pm low flat arch E.N.E. to N.W. 20° above southern horizon which arch had pencils of light shooting upward from its E.N.E. end; and at midnight auroral patches and streaks 20° above N. horizon and extending from E. to W. ,http://oldweather.s3.amazonaws.com/ow3/final/USS%20Jeannette/vol003of004/vol003_203_1.jpg,"At 6 PM “Bright spiral arch N.W. to E.N.E 60°  N.”  
At 9 PM “Low flat arch E.N.E to N.W. 20° S which had pencils of light shooting up from E.N.E end.”   
At Midnight “Auroral patches and streaks 20° above N horizon and from E to W.” "
1881-02-07,"03:00                        
06:00                        
21:00                        
00:00","03:00                        
06:00                        
21:00 
22:00                       
00:00",,74.8,171.8,"At 3am faint arch from E.S.E. to W.S.W. 15° in altitude; at 6am faint arch E.N.E. to W.S.W. through zenith, with auroral patches in N.E.; at 9pm bright auroral streamers from N.W. toward zenith; and at midnight auroral streaks and bands, N.W. to E. between 10° and 50° above horizon. ",http://oldweather.s3.amazonaws.com/ow3/final/USS%20Jeannette/vol003of004/vol003_204_1.jpg,"Sunrise 10.22
Sunset 1.10
At 3 AM Faint arch from E.S.E. to W.S.W 15° from S horizon.  
At 6 AM Faint auroral arch E.N.E to W.N.W through zenith. Patches of aurora in N.E.   
At 9 PM “Auroral streamers from N.W. towards zenith.”   
At 10 PM An aurora.   
At Midnight “Auroral streaks and bands N.W. to E from 10° to 50°  above N horizon.” "
1881-02-08,,,,74.9,171.7,,,
1881-02-09,,,,74.9,171.6,,,
1881-02-10,00:00,"22:00
00:00",,74.9,171.5,"At midnight two rays of auroral light started from the E.N.E. horizon and, diverging at an angle of 45°, extended to an altitude of 25°.",http://oldweather.s3.amazonaws.com/ow3/final/USS%20Jeannette/vol003of004/vol003_207_1.jpg,"Sunrise 10.40 AM.
At 10 PM Faint streaks of aurora from E.S.E. to W.N.W altitude 80° above S horizon. Ends 10° above horizon.    
At Midnight “Starting from E.N.E horizon, two sprays of auroral light extending to 25° altitude and at a divergence of 45°. "
1881-02-11,,,,74.9,171.4,,,
1881-02-12,,,,75.0,171.3,,,
1881-02-13,,,,75.0,171.3,,,
1881-02-14,"18:00                        
00:00","18:00
19:00
20:00       
21:00                        
22:00",,75.0,171.2,"At 6pm a beautiful segment of a curtain arch formed regularly from N.W. to N. beginning with a single pencil from a point 10° above horizon. At midnight two bright curtain arches from N.W. to E.N.E. at 45° and 60° altitude, and two faint arches south of zenith from N.W. to S.E. at altitude also of 45° and 60°. The ends of the curtain arches were spiral in shape and bent back to the N'd from E.N.E. just clear of the horizon. ",http://oldweather.s3.amazonaws.com/ow3/final/USS%20Jeannette/vol004of004/vol004_008_1.jpg,"At 6 PM “Segment of curtain arch seeming to grow as it spread from N.W. to N.”   
At 7 PM Bright narrow arch from E.S.E. to N, 70° above N horizon.   
At 8 PM an aurora.  
At 9 PM “Two curtain arches from N.W. to E.N.E, 45° and 60° N; and three arches from N.W. to S.E., 45° and 60° S. Curtain arches bright, plain arches faint. Ends of curtain arches E.N.E, spirals in shape and bending back to N just above horizon.”   
At 10 PM an aurora. "
1881-02-15,"03:00                        
21:00                        
00:00","03:00
06:00                        
18:00
19:00
20:00
21:00
22:00                        
00:00",,75.1,171.1,"At 3am a very beautiful aurora was visible, and is thus described by Passed Assistant Surgeon Ambler: ""An auroral curtain arch extended from N.W. x W. through the zenith to S.E. x E. It was composed of striae of great brilliancy, while between them were masses of luminous nebulae not so intense in brightness. The lower edge of the whole arch was frequently interrupted in its regular form, as if made up of rays of greater intensity and longer axes than the luminous nebulae before referred to. Pulsations of the most brilliant purple, green, and white colors went from one end to the other. As I looked, the arch flashed into a corona. The rays ascended, forming as they lengthened, a hollow cane into the inside of which I could see. The most rapid change of color took place up and down the side of the cane (the colors being more beautiful than I ever saw them) and most brilliant at the apex. The angle of inclination of the striae corresponded seemingly with the angle of the dipping-needle."" 
At 9pm three irregular auroral bands from S.E. to N.W. 20°, 30° and 40° respectively above the southern horizon; and at midnight a bright curtain arch, 15° above northern horizon, from N.W. to N.E., and a faint curtain arch 15° above southern horizon from S.W. to S.E. ",http://oldweather.s3.amazonaws.com/ow3/final/USS%20Jeannette/vol004of004/vol004_009_1.jpg,"At 3 AM “ An auroral curtain arch extending from N.W. by W through the zenith to S.E. by E. It was composed of striae of great brilliancy, while between them were masses of luminous nebulae not as intense in brilliancy. The lower edge of the whole arch was frequently in its regular form, as if made up of rays of greater intensity and longer axes than the luminous nebulae before referred to. Pulsations of the most brilliant purple, green and white colors went from one end to the other. As I looked the arch flashed into a corona. The rays ascended forming as they lengthened a hollow cone into the inside of which I could see. The most rapid change of colors to place up and down the side of the cone, (the colors being more beautiful than I ever saw them), and most brilliant at the apex. The angle of inclination of the striae corresponding seemingly with the angle of the dipping needle.”   
At 6 AM Bands of auroral light from 5° above E.N.E horizon to 15° above N horizon. Altitude of highest portion 20°.   
At 6 PM, 7 PM and 8 PM Traces of auroral light.  
At 9 PM “Three irregular auroral bands S.E. to N.W. Altitudes 20°, 30° and 40° S.”    
At 10 PM Five arches of pale yellow light. Centre arch broad but thin looking, others somewhat irregular and not reaching to horizon. Broad arch from E to W through zenith, and two arches on each side at altitudes of 45° and 70°.   
At Midnight. “Bright curtain arch N.W. to N.E. 15° in altitude. Faint curtain arch S.W. to S.E. 15° in altitude. Both flattened.”"
1881-02-16,"03:00                        
06:00                        
21:00                      
00:00","03:00                        
06:00 
19:00
20:00       
21:00                        
22:00
00:00",,75.0,171.5,"At 3am faint auroral arch from S.E. to S.S.W. at an altitude of 10°; at 6am streaks of aurora in E. and W. directions extending from zenith to 5° above southern horizon. At 9pm, a mass of auroral light, in shape resembling a cornucopia, at E.S.E. horizon shot forth lines and streamers which enlarging to a band 30° in width at the zenith terminated at W.N.W. horizon in a spiral curtain. Pulsations from E.S.E. to W.N.W. Suddenly the whole brightened and formed a curtain-arch 70° in altitude above northern horizon, with trembling pink fringe, and the pulsations of light were seemingly returned from W.N.W. to E.S.E. At midnight spiral masses of green light were in the N.W. at about 45° altitude.
",http://oldweather.s3.amazonaws.com/ow3/final/USS%20Jeannette/vol004of004/vol004_010_1.jpg,"At 3 AM faint auroral arch from S.E. to S.S.W. at an altitude of 10°.   
At 6 AM streaks of aurora in E. and W. directions direction from zenith to 5° above S horizon.   
At 7 PM and 8 PM an aurora.   
At 9 PM, “A cornacopia of auroral light in E.S.E. shot forth lines and streamers of light which widened into a band 30° in extent at the zenith, terminating at W.N.W horizon in a spiral curtain pulsating from E.S.E. to W.N.W : Suddenly the whole brightened and formed a curtain-arch 70° in altitude with twinkling pink fringe and the pulsations were reversed.”  
At 10 PM an aurora.   
At Midnight “Spiral masses of green light  N.W.” "
1881-02-17,00:00,00:00,,75.0,171.9,At midnight auroral streaks from N.W. to S.E. through zenith. ,http://oldweather.s3.amazonaws.com/ow3/final/USS%20Jeannette/vol004of004/vol004_011_1.jpg,At Midnight “Faint auroral streak from N.W. to S.E. through zenith.” 
1881-02-18,"03:00                        
00:00","19:00                        
20:00
21:00
22:00
00:00",,75.0,171.8,"At 3am slight aurora N.W. toward zenith. At midnight a curtain arch from east to S.W. 10° above southern horizon. At the east end bright rays shot upward from a mass lying on the horizon which gave a glow to the sky above it such as is produced by the lights of a city. The rays were in loose striae, and their northern edges were of a brilliant green color. ",http://oldweather.s3.amazonaws.com/ow3/final/USS%20Jeannette/vol004of004/vol004_012_1.jpg,"At 7 PM Faint arch from E to W altitude 15°.  
At 8 PM and 9 PM an aurora.   
At 10 PM an auroral fan of five faint leaves from E to an altitude of 15° and N.W. to an altitude of 10°.  
At Midnight. “Curtain arch from E to S.W. 10° above S horizon. At the E end bright rays shot upwards from a mass lying on the horizon, which gave a glow to the sky such as is seen produced by the lights of a distant city. The rays were in open order and the northern edge of each was of a brilliant green color.” "
1881-02-19,03:00,"03:00                        
18:00
19:00
20:00
00:00",,75.0,171.7,At 3am faint auroral arch from E. to W. 20° above southern horizon with faint streaks and patches to N'd. At midnight brilliant waving and undulating arch from west to east through zenith with pulsations of bright light in same direction. At 45° above the E. horizon the arch shot out a branch which doubled back toward the main column.,http://oldweather.s3.amazonaws.com/ow3/final/USS%20Jeannette/vol004of004/vol004_013_1.jpg,"At 3 AM Faint auroral arch E to W 20° above S horizon.   
At 6 PM, 7 PM and 8 PM  Faint auroral light.   
At Midnight “Brilliant waving and undulating arch from W to E through zenith. Pulsating from W to E at 45° above E horizon the arch shot out a branch which doubled back towards main column.”  "
1881-02-20,"03:00                        
21:00                        
22:00          ","03:00                        
20:00                        
21:00
22:00
00:00          ",,75.0,171.6,"At 3am bright curtain arch from E. to W. through zenith. At 9pm an arch from N.W. to S.E. 75° above northern horizon, broken into small sections by stratus and nimbus clouds into it. Curtain patches visible between N. horizon and 50° in altitude. The arch slowly faded leaving a general mass of light alternating apparently with clouds in covering the whole sky. 
At 10pm the sky was covered by nimbus clouds except in a space between N.W. and north when there was a bright spot extending from the horizon to an altitude of 10° at its highest part and somewhat of this shape                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
                                                                                                                                                                   The clouds terminating in a sharply defined horizontal line. From and two degrees below this line, auroral light of a bright green color lay in a band with a fine streak at each extremity making the curved lines of the cloud form as indicated above. Suddenly the band changed into a beautiful vertically-striated curtain with pink fringe which swayed and trembled with rapid flashes, and brightened and paled as pulsations crossed from right to left. There seemed to be some great electric disturbance going on behind the clouds, of which disturbance but one edge could be seen; for some fainter lights could be seen through the clouds to the S.E., and the clouds overhead opened somewhat showing a general background of green light. The fringed curtain had by this time subsided into a quiet mass of green light. ",http://oldweather.s3.amazonaws.com/ow3/final/USS%20Jeannette/vol004of004/vol004_014_1.jpg,"At 3 AM “Bright curtain arch from E. to W. through zenith.”  
At 8 PM an aurora.   
At 9 PM “An arch from N.W. to S.E. 75° in altitude N which was broken into small sections by stratus and nimbus clouds. Under it curtain patches between N. horizon and 50° altitude. Arch slowly faded leaving a general mass of light alternating apparently with clouds.”   
“At 10 PM the sky was covered with nimbus clouds except for a space between N.W. and N where there was a bright spot extending from the horizon to an altitude of 10° at its highest part, and somewhat of this shape      




                                                                                                             
the clouds terminating in a sharply defined horizontal line. From and two degrees below this line, an auroral light of a bright green color lay in a band, with a fine streak at each extremity making the curved line of the clouds form as indicated above. Suddenly the band changed into a beautiful vertically-striated curtain with pink fringe, which swayed and trembled with rapid flashes and brightened and paled as pulsations crossed from right to left. There seemed to be some great electrical disturbance going on behind the clouds of which disturbance but one edge could be seen: for, some fainter lights could be seen through the clouds to the S.E., and the clouds overhead opened somewhat showing a general background of green light. The fringed curtain had by this time subsided into a quiet mass of green light. 

At Midnight there was no movement of any kind, but in every place not covered by clouds, (stratus, cum-stratus, nimbus) there was a patch , or band, or spray of green light completely filling the space, and conveying the impression of a surrounding shell of auroral light. The clouds were densest between S.E. and S.W.”"
1881-02-21,"03:00 
21:00","03:00 
21:00
22:00
00:00",,75.0,171.5,"At 3am faint appearance of aurora at various points, at cloud edges. At 9pm auroral streaks from N.W. to north, and at midnight an arch extended from N.W. to S.E. at an altitude of 45° above southern horizon, with streaks and patches generally from zenith to northern horizon.",http://oldweather.s3.amazonaws.com/ow3/final/USS%20Jeannette/vol004of004/vol004_015_1.jpg,"At 3 AM “Faint appearance of aurora at various points at edge of clouds.”   
At 9 PM “Auroral streaks from N.W. to N.”   
At 10 PM an aurora.   
At Midnight. “Arch from S.E. to N.W. 45° S, and streaks and patches generally from zenith to N horizon.” "
1881-02-22,"03:00 
00:00          ","03:00
22:00 
00:00          ",,75.0,171.3,"At 3am streaks and patches of auroral light in all parts of the heavens, except N.N.E. At midnight a bright green curtain arch from N.W. to E.S.E. 45°, above northern horizon with fringes here and there. The N.W. end terminated in a spiral. Patches of pale green light between zenith and N. horizon bounded by the extremities of the arch.",http://oldweather.s3.amazonaws.com/ow3/final/USS%20Jeannette/vol004of004/vol004_016_1.jpg,"At 3 AM streaks and patches of auroral light in all parts of the heavens except N.N.E.   
At 10 PM an aurora.   
At Midnight, “A bright green curtain arch from N.W. to E.S.E. 45° above N horizon, with occasional fringes. N.W. end a spiral. Patches of pale green light between zenith and N horizon bounded N.W. and E.S.E. by the ends of the arch.”"
1881-02-23,"21:00
00:00","21:00
22:00
00:00",,75.1,171.2,"At 9pm a double auroral arch extended from N.W. to E. 45° above northern horizon. At midnight, curving and spiral curtain segments formed an irregular arch 45° in alt. from N.W. to E., with loops and patches and sprays, above and below the arch, from zenith to N. horizon.",http://oldweather.s3.amazonaws.com/ow3/final/USS%20Jeannette/vol004of004/vol004_017_1.jpg,"At 9 PM “Double auroral arch N.W. to E 45°  altitude.  
At 10 PM brilliant aurora N.W. to E.N.E. 20° altitude.   
At Midnight “Curving and spiral curtain segments forming an irregular arch 45°  in altitude N.W. to E with loops, and patches, and sprays above and below arch from zenith to N horizon.”"
1881-02-24,03:00,03:00,,75.1,171.1,At 3 am auroral arch extending through zenith from NW to East.,http://oldweather.s3.amazonaws.com/ow3/final/USS%20Jeannette/vol004of004/vol004_018_1.jpg,At 3 AM “Aurora extending from N.W. to N.E. through zenith. Two arches.”
1881-02-25,03:00                         21:00,06:00                         21:00,,75.1,170.9,"At 3 am faint aurora from altitude 10 degrees bearing E to altitude 10 degrees bearing West, 30 degrees above Southern horizon. At 9 pm segments of auroral curtains and arches from E to W between zenith and North horizon.","http://oldweather.s3.amazonaws.com/ow3/final/USS%20Jeannette/vol004of004/vol004_019_1.jpg
","At 6 AM Faint aurora from altitude 10° bearing E to altitude 10° bearing W,  30° above S horizon.  
At 9 PM “Segment of curtain S and patches of arches from E to W, N of zenith to N horizon.” "
1881-02-26,21:00 to 00:00,"21:00
22:00 
00:00          ",,75.2,170.8,From 9 pm to midnight auroral arches (generally from E to W 40 degrees and 45 degrees in altitude N and S.) and bands of auroral lights (parallel to the horizon) Covered nearly the whole sky.,http://oldweather.s3.amazonaws.com/ow3/final/USS%20Jeannette/vol004of004/vol004_020_1.jpg,"At 9 PM “Auroral arches and masses of auroral light almost covering the sky.
Arches from E to W and masses parallel to horizon.”  
At 10 PM Brilliant aurora.   
At Midnight “Same generally as at 9 PM.”"
1881-02-27,"03:00                        
21:00                        
00:00","03:00
19:00 
20:00
21:00
22:00 
00:00                    ",,75.2,170.6,"At 3am diffused patches of auroral light around horizon. At 9pm three arches from N.W. to E. through zenith, and one from N.W. to E. 20° above southern horizon. At midnight a thin wire-drawn arch from N.W. to E. through zenith with patches in layers generally parallel to southern horizon from one end of the arch to the other.","http://oldweather.s3.amazonaws.com/ow3/final/USS%20Jeannette/vol004of004/vol004_021_1.jpg
","At 3 AM “Diffused patches of aurora around horizon.”   
At 7 PM and 8 PM An aurora.   
At 9 PM “Three arches from N.W. to E through zenith, and one N.W. to E 20° above S horizon.”   
At 10 PM An aurora.   
At Midnight “A thin wire drawn arch from N.W. to E through zenith with patches in layers generally parallel to S horizon.” "
1881-02-28,,"19:00
",,75.2,170.6,,,At 7 PM An auroral arch to the Sd. 
1881-03-01,21:00,"21:00
22:00
00:00",,75.1,170.6,"After 9pm the sky partially cleared, showing faint auroral arches from N.W. to east through zenith. ",http://oldweather.s3.amazonaws.com/ow3/final/USS%20Jeannette/vol004of004/vol004_023_1.jpg,"At 9 PM “Thin streaks forming arch N.W. to E through zenith.”  
At 10 PM Auroral light visible in N.E. through thin and broken clouds.   
At Midnight “Same as at 9 PM.” "
1881-03-02,,"03:00
00:00",,75.1,170.7,,,"At 3 AM “Arch N.W. to S.E. through zenith.”  
At Midnight “Bright place N.W. showing moon and Venus.”  "
1881-03-03,"03:00                        
00:00","03:00                        
19:30
20:00                        
21:00
22:00
00:00",,75.0,170.7,"At 3am streaks and patches auroral light visible through thin and broken clouds. A circle of pale green light, 20° in diameter, moved slowly from near zenith to 10° above S.E. horizon. At midnight a curtain arch from E.S.E. to west 45° above southern horizon composed of the most brilliant striae: flashing, trembling, dancing up and down, breaking into segments, appearing for a moment as two arches advancing toward zenith and then receding, turning into spirals, and generally in a state of violent agitation. The prevailing colors seemed to be a pale green, and the fringe a bright pink. The pulsations of light and movement from the E.S.E. In 15 minutes it quieted down leaving the sky nearly covered by bands and patches without movement. ",http://oldweather.s3.amazonaws.com/ow3/final/USS%20Jeannette/vol004of004/vol004_025_1.jpg,"At 3 AM Streaks and patches of auroral light visible through thin and broken clouds. A pale green circle of light 20° in diameter moving slowly from near zenith to 10° above S.E. horizon. 
At 7.30 PM and 8 PM Auroras.   
At 9 PM Faint aurora.   
At 10 PM “A brilliant aurora.   
At Midnight  A curtain arch from E.S.E. to W , 45° above S horizon, composed of the most brilliant striae, flashing, trembling and dancing up and down, breaking into segments, appearing in two arches, making spiral curtains etc. etc. Bright green with pink fringe seemed to be the only colors, but the motion was so greatly quicker than any sight that I am not sure. In 15 minutes it quieted down, and streaks and patches followed all over.  "
1881-03-04,"21:00                       
00:00","22:00                       
00:00",,75.0,170.7,"At 9pm a bright auroral arch W.N.W. to east 30° above northern horizon. At midnight two bright arches 45° above southern horizon, extending from E.N.E. to west, turned into a flashing curtain with pink fringe, which rose and advanced to zenith. It then spread out in an elongated corona, (elongation E.N.E. and west) resembling a flattened open umbrella of many hundred ribs, all in a state of great agitation. Flashes of pink and green light jumped up and down the so-called ribs, while a mass within and close to the vortex was violently agitated, the flashes of light whirling around its circumference, sometimes right-handed, sometimes left-handed. ",http://oldweather.s3.amazonaws.com/ow3/final/USS%20Jeannette/vol004of004/vol004_026_1.jpg,"At 10 PM An aurora.   

At Midnight. “Bright arch W.N.W to E,  30° altitude N. Two bright arches 45° S,  E.N.E to W turned into flashing curtains with pink fringe which rose and advanced to zenith. It then spread out in an elongated corona (elongation E.N.E and W) resembling an umbrella of many hundred ribs, all in a state of great activity of movement. Pulsations, or rather flashes of pink and green light jumped up and down the ribs, while a mass inside close up to the vortex was violently agitated the light whirling around its circumference sometimes right handed, sometimes left handed.”"
1881-03-05,"03:00                        
00:00          ","03:00                        
00:00          ",,74.9,170.8,At 3am faint appearance of aurora to the N'd; and at midnight a pale arch from E.S.E. to N.W. through zenith. ,http://oldweather.s3.amazonaws.com/ow3/final/USS Jeannette/vol004of004/vol004_027_1.jpg,"At 3 AM “Faint appearance of aurora to N.”  
At Midnight  “Pale arch E.S.E. to N.W. through zenith.” "
1881-03-06,"03:00                       
00:00          ","03:00 
22:00                      
00:00          ",,74.9,170.8,At 3am faint streaks aurora N.N.W. around by E. to S.W. 5° to 20° in altitude; and at midnight streaks and bands of auroral light parallel to the horizon and 20° in alt. A mass of auroral light moved at same time slowly from N.E. to S.W. merging into the banks upon reaching them,http://oldweather.s3.amazonaws.com/ow3/final/USS%20Jeannette/vol004of004/vol004_028_1.jpg,"At 3 AM Faint streaks of aurora from N.N.W. around by E to S.W. from 5° to 20° in altitude.  
At 10 PM Broad spiral arch from E to N.W.  Centre 80° above S horizon.  
At Midnight  “Streaks and patches of auroral light parallel to the horizon 20° in altitude. A moving mass from N.E. across zenith to S.W.” "
1881-03-07,21:00,"19:00
00:00",,74.9,170.9,"At 9 pm two arches North and one arch South of zenith, each 20 degrees in altitude and extending from East to West.","http://oldweather.s3.amazonaws.com/ow3/final/USS%20Jeannette/vol004of004/vol004_029_1.jpg
","At 7 PM Faint auroral light in spiral extending from E horizon to * Capella.   
At Midnight,  “Two arches N, one arch S of zenith 20° in altitude W to E.”"
1881-03-08,,,,74.9,170.9,,,
